lead_code,call_type,disposition,duration,start_time,transcript_json
LDSMFG_172766,BOT,NO_ANSWER,124,2025-01-28,{}
LDSMFG_119662,BOT,NO_ANSWER,257,2025-01-19,{}
LDSMFG_167754,BOT,ANSWERED,270,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_135274,BOT,NO_ANSWER,12,2025-01-04,{}
LDSMFG_139496,BOT,NO_ANSWER,202,2025-01-09,{}
LDSMFG_123386,BOT,NO_ANSWER,198,2025-01-19,{}
LDSMFG_152118,BOT,NO_ANSWER,90,2025-01-05,{}
LDSMFG_121488,BOT,NO_ANSWER,36,2025-01-05,{}
LDSMFG_116976,BOT,ANSWERED,192,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_125895,BOT,NO_ANSWER,213,2025-01-30,{}
LDSMFG_108861,BOT,NO_ANSWER,223,2025-01-10,{}
LDSMFG_117356,BOT,ANSWERED,227,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_140813,BOT,NO_ANSWER,173,2025-01-11,{}
LDSMFG_161331,BOT,NO_ANSWER,47,2025-01-30,{}
LDSMFG_169322,BOT,NO_ANSWER,105,2025-01-20,{}
LDSMFG_150345,BOT,ANSWERED,195,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_107334,BOT,ANSWERED,202,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_123638,BOT,NO_ANSWER,276,2025-01-03,{}
LDSMFG_150423,BOT,NO_ANSWER,91,2025-01-01,{}
LDSMFG_169051,BOT,NO_ANSWER,132,2025-01-14,{}
LDSMFG_162257,BOT,NO_ANSWER,83,2025-01-22,{}
LDSMFG_187763,BOT,BUSY,66,2025-01-05,{}
LDSMFG_112049,BOT,NO_ANSWER,227,2025-01-24,{}
LDSMFG_159815,BOT,NO_ANSWER,274,2025-01-27,{}
LDSMFG_117622,BOT,NO_ANSWER,292,2025-01-19,{}
LDSMFG_140453,BOT,NO_ANSWER,109,2025-01-22,{}
LDSMFG_174417,BOT,NO_ANSWER,51,2025-01-03,{}
LDSMFG_116580,BOT,NO_ANSWER,117,2025-01-13,{}
LDSMFG_135069,BOT,BUSY,90,2025-01-13,{}
LDSMFG_132919,BOT,NO_ANSWER,37,2025-01-06,{}
LDSMFG_182603,BOT,ANSWERED,230,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_142042,BOT,ANSWERED,154,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_176937,BOT,NO_ANSWER,246,2025-01-06,{}
LDSMFG_197879,BOT,NO_ANSWER,68,2025-01-09,{}
LDSMFG_132850,BOT,ANSWERED,73,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_130274,BOT,ANSWERED,80,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_132857,BOT,ANSWERED,249,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172185,BOT,NO_ANSWER,100,2025-01-21,{}
LDSMFG_125994,BOT,NO_ANSWER,63,2025-01-04,{}
LDSMFG_147317,BOT,NO_ANSWER,298,2025-01-25,{}
LDSMFG_122454,BOT,ANSWERED,104,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_126758,BOT,NO_ANSWER,21,2025-01-29,{}
LDSMFG_121487,BOT,BUSY,276,2025-01-26,{}
LDSMFG_142976,BOT,NO_ANSWER,133,2025-01-17,{}
LDSMFG_111872,BOT,NO_ANSWER,110,2025-01-01,{}
LDSMFG_145635,BOT,NO_ANSWER,261,2025-01-30,{}
LDSMFG_169845,BOT,ANSWERED,78,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_116057,BOT,ANSWERED,46,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172657,BOT,NO_ANSWER,6,2025-01-07,{}
LDSMFG_148041,BOT,NO_ANSWER,137,2025-01-02,{}
LDSMFG_168937,BOT,NO_ANSWER,22,2025-01-21,{}
LDSMFG_194748,BOT,BUSY,153,2025-01-06,{}
LDSMFG_195677,BOT,NO_ANSWER,271,2025-01-27,{}
LDSMFG_113366,BOT,NO_ANSWER,150,2025-01-29,{}
LDSMFG_119139,BOT,NO_ANSWER,62,2025-01-27,{}
LDSMFG_184499,BOT,NO_ANSWER,1,2025-01-29,{}
LDSMFG_128071,BOT,NO_ANSWER,19,2025-01-25,{}
LDSMFG_110209,BOT,ANSWERED,51,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_181835,BOT,NO_ANSWER,190,2025-01-10,{}
LDSMFG_146058,BOT,NO_ANSWER,203,2025-01-24,{}
LDSMFG_104025,BOT,NO_ANSWER,137,2025-01-24,{}
LDSMFG_131495,BOT,NO_ANSWER,28,2025-01-08,{}
LDSMFG_159954,BOT,BUSY,57,2025-01-22,{}
LDSMFG_103680,BOT,NO_ANSWER,240,2025-01-29,{}
LDSMFG_155725,BOT,NO_ANSWER,209,2025-01-04,{}
LDSMFG_187881,BOT,BUSY,152,2025-01-19,{}
LDSMFG_191150,BOT,NO_ANSWER,34,2025-01-08,{}
LDSMFG_178837,BOT,NO_ANSWER,133,2025-01-27,{}
LDSMFG_139415,BOT,NO_ANSWER,130,2025-01-07,{}
LDSMFG_182534,BOT,NO_ANSWER,209,2025-01-14,{}
LDSMFG_106518,BOT,ANSWERED,272,2025-01-02,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_156470,BOT,NO_ANSWER,34,2025-01-11,{}
LDSMFG_158566,BOT,NO_ANSWER,293,2025-01-01,{}
LDSMFG_139664,BOT,NO_ANSWER,192,2025-01-17,{}
LDSMFG_158005,BOT,NO_ANSWER,170,2025-01-23,{}
LDSMFG_156964,BOT,ANSWERED,169,2025-01-14,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_185634,BOT,NO_ANSWER,237,2025-01-06,{}
LDSMFG_196229,BOT,BUSY,98,2025-01-18,{}
LDSMFG_126646,BOT,NO_ANSWER,251,2025-01-06,{}
LDSMFG_171935,BOT,ANSWERED,186,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_139830,BOT,ANSWERED,65,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_197212,BOT,NO_ANSWER,8,2025-01-25,{}
LDSMFG_184161,BOT,NO_ANSWER,129,2025-01-03,{}
LDSMFG_127077,BOT,ANSWERED,139,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_125491,BOT,ANSWERED,241,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_132460,BOT,ANSWERED,182,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_124960,BOT,BUSY,214,2025-01-18,{}
LDSMFG_145189,BOT,NO_ANSWER,267,2025-01-12,{}
LDSMFG_113608,BOT,NO_ANSWER,245,2025-01-06,{}
LDSMFG_135025,BOT,ANSWERED,206,2025-01-12,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_150556,BOT,NO_ANSWER,177,2025-01-18,{}
LDSMFG_145941,BOT,NO_ANSWER,163,2025-01-05,{}
LDSMFG_108751,BOT,NO_ANSWER,95,2025-01-14,{}
LDSMFG_195386,BOT,ANSWERED,18,2025-01-21,{}
LDSMFG_179874,BOT,NO_ANSWER,140,2025-01-10,{}
LDSMFG_145633,BOT,NO_ANSWER,43,2025-01-20,{}
LDSMFG_159838,BOT,NO_ANSWER,209,2025-01-29,{}
LDSMFG_188167,BOT,NO_ANSWER,280,2025-01-16,{}
LDSMFG_164252,BOT,NO_ANSWER,43,2025-01-06,{}
LDSMFG_131305,BOT,BUSY,202,2025-01-21,{}
LDSMFG_173156,BOT,NO_ANSWER,244,2025-01-24,{}
LDSMFG_123673,BOT,NO_ANSWER,1,2025-01-02,{}
LDSMFG_185085,BOT,NO_ANSWER,79,2025-01-27,{}
LDSMFG_115661,BOT,NO_ANSWER,103,2025-01-27,{}
LDSMFG_140646,BOT,ANSWERED,1,2025-01-03,{}
LDSMFG_106385,BOT,ANSWERED,129,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_197246,BOT,NO_ANSWER,134,2025-01-03,{}
LDSMFG_169051,BOT,BUSY,294,2025-01-26,{}
LDSMFG_189521,BOT,BUSY,44,2025-01-18,{}
LDSMFG_173985,BOT,BUSY,252,2025-01-17,{}
LDSMFG_113069,BOT,NO_ANSWER,126,2025-01-09,{}
LDSMFG_159951,BOT,ANSWERED,287,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_175503,BOT,NO_ANSWER,20,2025-01-22,{}
LDSMFG_167241,BOT,NO_ANSWER,186,2025-01-24,{}
LDSMFG_143001,BOT,NO_ANSWER,0,2025-01-27,{}
LDSMFG_103357,BOT,NO_ANSWER,172,2025-01-25,{}
LDSMFG_194659,BOT,ANSWERED,28,2025-01-25,{}
LDSMFG_165632,BOT,NO_ANSWER,231,2025-01-09,{}
LDSMFG_171273,BOT,NO_ANSWER,266,2025-01-12,{}
LDSMFG_116347,BOT,ANSWERED,188,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_152213,BOT,ANSWERED,247,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_194134,BOT,NO_ANSWER,64,2025-01-17,{}
LDSMFG_146899,BOT,NO_ANSWER,293,2025-01-26,{}
LDSMFG_182021,BOT,NO_ANSWER,90,2025-01-19,{}
LDSMFG_138591,BOT,NO_ANSWER,158,2025-01-17,{}
LDSMFG_130579,BOT,NO_ANSWER,273,2025-01-25,{}
LDSMFG_105608,BOT,NO_ANSWER,211,2025-01-18,{}
LDSMFG_137240,BOT,NO_ANSWER,196,2025-01-24,{}
LDSMFG_120106,BOT,NO_ANSWER,43,2025-01-01,{}
LDSMFG_184171,BOT,NO_ANSWER,17,2025-01-08,{}
LDSMFG_125775,BOT,NO_ANSWER,126,2025-01-10,{}
LDSMFG_133265,BOT,NO_ANSWER,18,2025-01-05,{}
LDSMFG_131012,BOT,ANSWERED,176,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141608,BOT,NO_ANSWER,48,2025-01-22,{}
LDSMFG_160499,BOT,NO_ANSWER,275,2025-01-29,{}
LDSMFG_192855,BOT,ANSWERED,237,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100543,BOT,NO_ANSWER,125,2025-01-26,{}
LDSMFG_193173,BOT,ANSWERED,70,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_167513,BOT,BUSY,40,2025-01-01,{}
LDSMFG_163904,BOT,BUSY,248,2025-01-02,{}
LDSMFG_132042,BOT,NO_ANSWER,8,2025-01-24,{}
LDSMFG_178606,BOT,NO_ANSWER,255,2025-01-11,{}
LDSMFG_122560,BOT,NO_ANSWER,79,2025-01-30,{}
LDSMFG_131115,BOT,NO_ANSWER,187,2025-01-01,{}
LDSMFG_135310,BOT,NO_ANSWER,245,2025-01-06,{}
LDSMFG_157249,BOT,NO_ANSWER,260,2025-01-11,{}
LDSMFG_169528,BOT,NO_ANSWER,59,2025-01-01,{}
LDSMFG_145527,BOT,BUSY,214,2025-01-25,{}
LDSMFG_196679,BOT,NO_ANSWER,269,2025-01-08,{}
LDSMFG_152513,BOT,ANSWERED,25,2025-01-26,{}
LDSMFG_108005,BOT,NO_ANSWER,58,2025-01-15,{}
LDSMFG_159686,BOT,ANSWERED,100,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108190,BOT,ANSWERED,192,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_162465,BOT,NO_ANSWER,238,2025-01-25,{}
LDSMFG_120579,BOT,NO_ANSWER,143,2025-01-16,{}
LDSMFG_191695,BOT,ANSWERED,94,2025-01-26,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_187760,BOT,NO_ANSWER,289,2025-01-19,{}
LDSMFG_121722,BOT,NO_ANSWER,232,2025-01-29,{}
LDSMFG_170332,BOT,NO_ANSWER,273,2025-01-29,{}
LDSMFG_177231,BOT,BUSY,246,2025-01-19,{}
LDSMFG_165744,BOT,NO_ANSWER,264,2025-01-01,{}
LDSMFG_141230,BOT,ANSWERED,57,2025-01-12,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_146776,BOT,NO_ANSWER,88,2025-01-26,{}
LDSMFG_151778,BOT,NO_ANSWER,242,2025-01-10,{}
LDSMFG_167093,BOT,NO_ANSWER,260,2025-01-26,{}
LDSMFG_198653,BOT,NO_ANSWER,85,2025-01-09,{}
LDSMFG_134544,BOT,BUSY,257,2025-01-09,{}
LDSMFG_156451,BOT,NO_ANSWER,70,2025-01-19,{}
LDSMFG_137568,BOT,NO_ANSWER,34,2025-01-09,{}
LDSMFG_137366,BOT,NO_ANSWER,88,2025-01-02,{}
LDSMFG_158121,BOT,NO_ANSWER,161,2025-01-26,{}
LDSMFG_108114,BOT,ANSWERED,203,2025-01-10,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_160020,BOT,NO_ANSWER,99,2025-01-10,{}
LDSMFG_188232,BOT,ANSWERED,76,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_198627,BOT,NO_ANSWER,254,2025-01-12,{}
LDSMFG_178677,BOT,NO_ANSWER,145,2025-01-01,{}
LDSMFG_195669,BOT,BUSY,113,2025-01-24,{}
LDSMFG_162276,BOT,ANSWERED,275,2025-01-20,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_153778,BOT,NO_ANSWER,185,2025-01-08,{}
LDSMFG_160037,BOT,ANSWERED,96,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_180669,BOT,NO_ANSWER,195,2025-01-18,{}
LDSMFG_123382,BOT,NO_ANSWER,32,2025-01-30,{}
LDSMFG_102511,BOT,NO_ANSWER,193,2025-01-30,{}
LDSMFG_122182,BOT,NO_ANSWER,258,2025-01-10,{}
LDSMFG_132655,BOT,BUSY,258,2025-01-22,{}
LDSMFG_145780,BOT,NO_ANSWER,204,2025-01-21,{}
LDSMFG_173936,BOT,ANSWERED,133,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_114428,BOT,NO_ANSWER,81,2025-01-06,{}
LDSMFG_188625,BOT,NO_ANSWER,28,2025-01-02,{}
LDSMFG_112419,BOT,ANSWERED,227,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_105077,BOT,ANSWERED,13,2025-01-21,{}
LDSMFG_166328,BOT,NO_ANSWER,68,2025-01-15,{}
LDSMFG_198100,BOT,ANSWERED,140,2025-01-22,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110632,BOT,NO_ANSWER,71,2025-01-19,{}
LDSMFG_171320,BOT,BUSY,183,2025-01-03,{}
LDSMFG_138977,BOT,NO_ANSWER,213,2025-01-25,{}
LDSMFG_107292,BOT,BUSY,180,2025-01-01,{}
LDSMFG_175906,BOT,NO_ANSWER,284,2025-01-19,{}
LDSMFG_106278,BOT,NO_ANSWER,182,2025-01-07,{}
LDSMFG_185479,BOT,NO_ANSWER,31,2025-01-02,{}
LDSMFG_105287,BOT,NO_ANSWER,128,2025-01-03,{}
LDSMFG_175910,BOT,NO_ANSWER,21,2025-01-23,{}
LDSMFG_184069,BOT,NO_ANSWER,200,2025-01-15,{}
LDSMFG_130299,BOT,NO_ANSWER,134,2025-01-02,{}
LDSMFG_195868,BOT,NO_ANSWER,6,2025-01-14,{}
LDSMFG_187434,BOT,NO_ANSWER,200,2025-01-14,{}
LDSMFG_155872,BOT,BUSY,253,2025-01-24,{}
LDSMFG_147261,BOT,NO_ANSWER,208,2025-01-24,{}
LDSMFG_169594,BOT,BUSY,99,2025-01-05,{}
LDSMFG_187375,BOT,NO_ANSWER,28,2025-01-09,{}
LDSMFG_166194,BOT,NO_ANSWER,26,2025-01-26,{}
LDSMFG_102916,BOT,NO_ANSWER,27,2025-01-13,{}
LDSMFG_194551,BOT,NO_ANSWER,16,2025-01-03,{}
LDSMFG_124465,BOT,ANSWERED,251,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_180599,BOT,ANSWERED,272,2025-01-21,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100751,BOT,NO_ANSWER,180,2025-01-01,{}
LDSMFG_154070,BOT,ANSWERED,159,2025-01-13,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_135840,BOT,NO_ANSWER,166,2025-01-06,{}
LDSMFG_107738,BOT,NO_ANSWER,132,2025-01-20,{}
LDSMFG_160744,BOT,NO_ANSWER,280,2025-01-28,{}
LDSMFG_149926,BOT,BUSY,204,2025-01-03,{}
LDSMFG_103798,BOT,ANSWERED,23,2025-01-20,{}
LDSMFG_153992,BOT,BUSY,205,2025-01-04,{}
LDSMFG_199844,BOT,NO_ANSWER,63,2025-01-18,{}
LDSMFG_120965,BOT,NO_ANSWER,179,2025-01-17,{}
LDSMFG_192603,BOT,NO_ANSWER,263,2025-01-04,{}
LDSMFG_174692,BOT,NO_ANSWER,37,2025-01-23,{}
LDSMFG_104423,BOT,BUSY,122,2025-01-28,{}
LDSMFG_117769,BOT,ANSWERED,137,2025-01-08,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_198953,BOT,ANSWERED,156,2025-01-19,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_110496,BOT,NO_ANSWER,206,2025-01-07,{}
LDSMFG_118157,BOT,ANSWERED,238,2025-01-23,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_173921,BOT,ANSWERED,44,2025-01-04,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_137314,BOT,NO_ANSWER,73,2025-01-27,{}
LDSMFG_123934,BOT,NO_ANSWER,74,2025-01-25,{}
LDSMFG_168793,BOT,ANSWERED,26,2025-01-22,{}
LDSMFG_105686,BOT,NO_ANSWER,31,2025-01-16,{}
LDSMFG_169073,BOT,ANSWERED,177,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172561,BOT,NO_ANSWER,64,2025-01-29,{}
LDSMFG_186727,BOT,NO_ANSWER,14,2025-01-07,{}
LDSMFG_184636,BOT,NO_ANSWER,232,2025-01-03,{}
LDSMFG_115557,BOT,ANSWERED,169,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_151821,BOT,ANSWERED,9,2025-01-14,{}
LDSMFG_121371,BOT,ANSWERED,129,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_158637,BOT,ANSWERED,174,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_188371,BOT,NO_ANSWER,38,2025-01-13,{}
LDSMFG_185744,BOT,NO_ANSWER,242,2025-01-17,{}
LDSMFG_107154,BOT,ANSWERED,177,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_199217,BOT,ANSWERED,126,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_143962,BOT,NO_ANSWER,102,2025-01-15,{}
LDSMFG_196309,BOT,ANSWERED,72,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_192144,BOT,ANSWERED,197,2025-01-08,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_182640,BOT,ANSWERED,197,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_195540,BOT,BUSY,0,2025-01-21,{}
LDSMFG_167535,BOT,NO_ANSWER,61,2025-01-22,{}
LDSMFG_165502,BOT,ANSWERED,161,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_141711,BOT,BUSY,143,2025-01-21,{}
LDSMFG_103301,BOT,NO_ANSWER,147,2025-01-11,{}
LDSMFG_169940,BOT,BUSY,200,2025-01-01,{}
LDSMFG_101680,BOT,ANSWERED,39,2025-01-03,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_103842,BOT,NO_ANSWER,26,2025-01-08,{}
LDSMFG_162103,BOT,NO_ANSWER,185,2025-01-07,{}
LDSMFG_130977,BOT,NO_ANSWER,191,2025-01-29,{}
LDSMFG_120694,BOT,NO_ANSWER,88,2025-01-15,{}
LDSMFG_186863,BOT,ANSWERED,70,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_108719,BOT,ANSWERED,19,2025-01-12,{}
LDSMFG_150871,BOT,ANSWERED,218,2025-01-11,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_114016,BOT,NO_ANSWER,0,2025-01-19,{}
LDSMFG_163845,BOT,NO_ANSWER,8,2025-01-20,{}
LDSMFG_144338,BOT,NO_ANSWER,145,2025-01-06,{}
LDSMFG_114826,BOT,BUSY,176,2025-01-21,{}
LDSMFG_139816,BOT,NO_ANSWER,193,2025-01-20,{}
LDSMFG_159775,BOT,ANSWERED,50,2025-01-27,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_130603,BOT,NO_ANSWER,228,2025-01-07,{}
LDSMFG_152696,BOT,NO_ANSWER,79,2025-01-25,{}
LDSMFG_117009,BOT,NO_ANSWER,147,2025-01-03,{}
LDSMFG_121873,BOT,ANSWERED,8,2025-01-23,{}
LDSMFG_187548,BOT,NO_ANSWER,117,2025-01-23,{}
LDSMFG_136150,BOT,ANSWERED,257,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_172517,BOT,BUSY,71,2025-01-24,{}
LDSMFG_131103,BOT,NO_ANSWER,170,2025-01-15,{}
LDSMFG_198756,BOT,ANSWERED,62,2025-01-08,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_134660,BOT,ANSWERED,13,2025-01-09,{}
LDSMFG_130525,BOT,NO_ANSWER,12,2025-01-30,{}
LDSMFG_150151,BOT,NO_ANSWER,118,2025-01-12,{}
LDSMFG_146443,BOT,ANSWERED,185,2025-01-05,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_195403,BOT,NO_ANSWER,1,2025-01-05,{}
LDSMFG_137866,BOT,NO_ANSWER,19,2025-01-05,{}
LDSMFG_133976,BOT,NO_ANSWER,279,2025-01-09,{}
LDSMFG_103423,BOT,ANSWERED,131,2025-01-16,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_158718,BOT,ANSWERED,16,2025-01-25,{}
LDSMFG_159120,BOT,NO_ANSWER,178,2025-01-23,{}
LDSMFG_118232,BOT,NO_ANSWER,106,2025-01-13,{}
LDSMFG_110871,BOT,ANSWERED,115,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_151658,BOT,ANSWERED,139,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_149430,BOT,ANSWERED,44,2025-01-29,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_183131,BOT,NO_ANSWER,219,2025-01-05,{}
LDSMFG_165710,BOT,NO_ANSWER,18,2025-01-06,{}
LDSMFG_126856,BOT,ANSWERED,83,2025-01-09,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_164934,BOT,NO_ANSWER,295,2025-01-01,{}
LDSMFG_116724,BOT,NO_ANSWER,213,2025-01-05,{}
LDSMFG_165434,BOT,NO_ANSWER,135,2025-01-15,{}
LDSMFG_185334,BOT,NO_ANSWER,103,2025-01-26,{}
LDSMFG_154056,BOT,BUSY,124,2025-01-27,{}
LDSMFG_103853,BOT,NO_ANSWER,68,2025-01-02,{}
LDSMFG_171577,BOT,ANSWERED,111,2025-01-06,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_125482,BOT,NO_ANSWER,40,2025-01-17,{}
LDSMFG_148812,BOT,BUSY,56,2025-01-23,{}
LDSMFG_103440,BOT,ANSWERED,4,2025-01-18,{}
LDSMFG_150517,BOT,NO_ANSWER,97,2025-01-09,{}
LDSMFG_114847,BOT,NO_ANSWER,108,2025-01-23,{}
LDSMFG_174945,BOT,NO_ANSWER,239,2025-01-03,{}
LDSMFG_151304,BOT,ANSWERED,165,2025-01-01,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_123042,BOT,ANSWERED,134,2025-01-28,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_100252,BOT,NO_ANSWER,47,2025-01-24,{}
LDSMFG_101766,BOT,NO_ANSWER,136,2025-01-22,{}
LDSMFG_170736,BOT,BUSY,67,2025-01-11,{}
LDSMFG_130005,BOT,NO_ANSWER,199,2025-01-22,{}
LDSMFG_129140,BOT,NO_ANSWER,216,2025-01-17,{}
LDSMFG_172659,BOT,NO_ANSWER,212,2025-01-01,{}
LDSMFG_155278,BOT,NO_ANSWER,201,2025-01-28,{}
LDSMFG_184749,BOT,NO_ANSWER,15,2025-01-20,{}
LDSMFG_119300,BOT,NO_ANSWER,205,2025-01-20,{}
LDSMFG_169470,BOT,NO_ANSWER,299,2025-01-28,{}
LDSMFG_152489,BOT,BUSY,76,2025-01-17,{}
LDSMFG_102049,BOT,NO_ANSWER,264,2025-01-04,{}
LDSMFG_158037,BOT,NO_ANSWER,99,2025-01-09,{}
LDSMFG_187344,BOT,NO_ANSWER,282,2025-01-15,{}
LDSMFG_193991,BOT,NO_ANSWER,66,2025-01-01,{}
LDSMFG_149726,BOT,ANSWERED,187,2025-01-17,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_157803,BOT,NO_ANSWER,182,2025-01-06,{}
LDSMFG_178142,BOT,NO_ANSWER,52,2025-01-16,{}
LDSMFG_164216,BOT,NO_ANSWER,285,2025-01-27,{}
LDSMFG_141257,BOT,NO_ANSWER,4,2025-01-25,{}
LDSMFG_183286,BOT,NO_ANSWER,99,2025-01-22,{}
LDSMFG_134516,BOT,NO_ANSWER,156,2025-01-13,{}
LDSMFG_180918,BOT,ANSWERED,224,2025-01-18,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_104000,BOT,NO_ANSWER,62,2025-01-28,{}
LDSMFG_164408,BOT,NO_ANSWER,16,2025-01-26,{}
LDSMFG_176076,BOT,NO_ANSWER,40,2025-01-22,{}
LDSMFG_188979,BOT,NO_ANSWER,124,2025-01-13,{}
LDSMFG_121971,BOT,NO_ANSWER,78,2025-01-02,{}
LDSMFG_120868,BOT,NO_ANSWER,136,2025-01-29,{}
LDSMFG_156788,BOT,ANSWERED,282,2025-01-24,"{""intent"": ""PTP"", ""sentiment"": ""positive""}"
LDSMFG_154767,BOT,NO_ANSWER,279,2025-01-10,{}
LDSMFG_195497,BOT,BUSY,220,2025-01-17,{}
LDSMFG_161757,BOT,NO_ANSWER,26,2025-01-21,{}
LDSMFG_100559,BOT,NO_ANSWER,127,2025-01-29,{}
LDSMFG_165999,BOT,NO_ANSWER,275,2025-01-02,{}
